date,time_of_day,id,sender_name,text_length,num_keywords,is_relevant_to_subject,is_question,is_informative,is_encourage,is_ack,is_left_group,is_media_omitted,msg_text
13/03/2019,18:17,613,STUDENT_33,45,0,False,True,False,False,False,False,False, אה באצת?    כי אמרו את זה בסרטון שלך my geva
13/03/2019,18:17,614,STUDENT_33,9,0,False,False,False,False,True,False,False, טוב תודה
13/03/2019,18:17,615,MAIN_TEACHER,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
13/03/2019,18:17,616,MAIN_TEACHER,33,0,False,False,False,False,False,False,False, סליחה על איכות התמונה; אני בנסיע
13/03/2019,18:17,617,STUDENT_33,20,0,False,False,False,False,False,False,False, כן זה גם מה שיצא לי
13/03/2019,18:18,618,STUDENT_33,19,0,False,False,False,False,False,False,False, אבל זה לא חצי ממנו
13/03/2019,18:20,619,MAIN_TEACHER,40,1,True,False,True,False,False,False,False, זה לא תמיד חצי; תלוי בנק' השקה ובפרבולה
13/03/2019,18:21,620,STUDENT_33,13,0,False,False,False,False,True,False,False, טוב תודה רבה
13/03/2019,18:33,621,STUDENT_9,6,0,False,False,False,False,False,False,False, פתרתי
13/03/2019,18:35,622,STUDENT_9,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
13/03/2019,18:35,623,STUDENT_45,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
13/03/2019,18:35,624,STUDENT_9,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
13/03/2019,18:36,625,STUDENT_45,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
13/03/2019,18:40,626,STUDENT_9,30,0,False,False,False,False,False,False,False, תשלחי פיתרון לסעיפים הראשונים
13/03/2019,18:50,627,STUDENT_45,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
13/03/2019,19:00,629,STUDENT_9,38,2,True,False,True,False,False,False,False, בסעיף ד   יצא לי כאשר איקס גדול משלוש
13/03/2019,19:11,630,STUDENT_45,10,0,False,True,False,False,False,False,False, איך עשית?
13/03/2019,19:13,631,STUDENT_9,29,0,False,False,False,False,False,False,False, השואתי את הפונקציה למה שכתוב
13/03/2019,19:13,632,STUDENT_9,26,1,True,False,True,False,False,False,False, ומצאתי לאיזה איקס זה קורה
13/03/2019,19:13,633,STUDENT_9,23,0,False,False,False,False,False,False,False, והם מבקשים מתי זה גדול
13/03/2019,19:13,634,STUDENT_45,14,0,False,True,False,False,False,False,False, ל980 או ל150?
13/03/2019,19:13,635,STUDENT_9,17,1,True,False,True,False,False,False,False, המספר הוא 980150
13/03/2019,19:13,636,STUDENT_45,10,0,False,False,False,False,False,False,False, אוי חחחחח
13/03/2019,19:14,637,STUDENT_9,8,0,False,False,False,False,False,False,False, חחחחחחח
13/03/2019,19:14,638,STUDENT_45,43,0,False,False,False,False,False,False,False, חשבתי שצריך שיהיה גדול משני המספרים השונים
13/03/2019,19:14,639,STUDENT_45,14,0,False,False,False,False,False,False,False, ואז לא יצא לי
13/03/2019,19:14,640,STUDENT_45,45,1,True,False,True,False,False,False,False, כאילו עשיתי גדול מ980 כי אז הוא גם גדול מ150
13/03/2019,19:14,641,STUDENT_9,30,0,False,False,False,False,False,False,False, בסעיף האחרון יצא לי 0.963 יחר
13/03/2019,19:14,642,STUDENT_45,5,0,False,False,False,False,True,False,False, סבבה
13/03/2019,19:14,643,STUDENT_45,7,0,False,False,False,False,True,False,False, תודה ❤
13/03/2019,19:14,644,STUDENT_9,9,0,False,True,False,False,False,False,False, זה נכון?
13/03/2019,19:14,645,STUDENT_45,3,0,False,False,False,False,False,False,False, כן
13/03/2019,19:15,646,STUDENT_9,3,0,False,False,False,False,False,False,False, 👍🏻
13/03/2019,19:15,647,STUDENT_9,35,0,False,True,False,False,False,False,False, יש לך פיתרון של המקומות גיאומטרים?
13/03/2019,19:15,648,STUDENT_45,15,0,False,False,False,False,False,False,False, כן שלחו לי כבר
13/03/2019,19:15,649,STUDENT_45,9,0,False,False,False,False,False,False,False, דקה אשלח
13/03/2019,19:16,650,STUDENT_45,13,0,False,False,False,False,False,False,False, אה בעצם לא 😅
13/03/2019,19:16,651,STUDENT_9,17,0,False,False,False,False,True,False,False, טוב אני אנסה שוב
13/03/2019,19:24,652,STUDENT_44,8,0,False,False,False,False,False,False,False, תודהההה
13/03/2019,19:25,653,STUDENT_9,25,0,False,False,False,False,False,False,False, This message was deleted
13/03/2019,19:25,654,STUDENT_9,25,0,False,False,False,False,False,False,False, This message was deleted
13/03/2019,19:28,655,STUDENT_9,25,0,False,False,False,False,False,False,False, This message was deleted
13/03/2019,19:35,657,STUDENT_9,27,1,True,False,True,False,False,False,False, פתרתי את א׳   יוצאת פרבולה
13/03/2019,19:37,658,STUDENT_45,16,0,False,True,False,False,False,False,False, את יכולה לשלוח?
13/03/2019,19:39,659,STUDENT_9,25,0,False,False,False,False,False,False,False, This message was deleted
13/03/2019,19:39,660,STUDENT_9,32,0,False,False,False,False,False,False,False, כדי שלא אשלי סתם פיתרון לא נכון
13/03/2019,19:41,661,STUDENT_45,24,0,False,False,False,False,False,False,False, אין לי את התשובות של זה
13/03/2019,19:41,662,STUDENT_9,6,0,False,False,False,False,False,False,False, 49יחר
13/03/2019,19:57,663,STUDENT_15,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
13/03/2019,20:07,664,STUDENT_45,21,0,False,True,False,False,False,False,False, מה המשוואה שיצאה לך?
13/03/2019,20:12,665,MAIN_TEACHER,25,0,False,True,False,False,False,False,False, מה המשוואה שיצא בתשובות?
13/03/2019,22:34,666,STUDENT_9,8,2,True,False,True,False,False,False,False, Y2= 14x
13/03/2019,22:34,667,STUDENT_9,35,0,False,False,False,False,False,False,False, שלחתי פיתרון אבל הוא עדיין לא נשלח
13/03/2019,22:35,668,STUDENT_45,11,0,False,False,False,False,False,False,False, הצלחתי כבר
13/03/2019,22:35,669,STUDENT_45,6,0,False,False,False,False,False,False,False, תודהה
14/03/2019,05:40,670,MAIN_TEACHER,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
14/03/2019,07:47,671,STUDENT_9,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
14/03/2019,11:00,672,STUDENT_9,74,0,False,True,False,False,False,False,False, ריטה; האם את יכולה בבקשה לשלוח מחדש את הקבצים והתמונות ששלחת ביום שלישי ?
14/03/2019,11:00,673,STUDENT_9,19,0,False,False,False,False,False,False,False, זה נמחק לי משום מה
14/03/2019,11:07,674,STUDENT_15,15,0,False,False,False,False,True,False,False, תודה רבה ריטה🌸
14/03/2019,17:15,675,STUDENT_15,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
14/03/2019,17:15,676,STUDENT_15,27,0,False,True,False,False,False,False,False, או לתת לי את הכיוון לפחות?
14/03/2019,17:23,677,STUDENT_9,19,0,False,True,False,False,False,False,False, יצאו לך שני ישרים?
14/03/2019,17:24,678,STUDENT_9,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
14/03/2019,17:24,679,STUDENT_15,3,0,False,False,False,False,False,False,False, כן
14/03/2019,17:27,680,STUDENT_9,20,3,True,False,True,False,False,False,False, צריך למצוא נק חיתוך
14/03/2019,17:27,681,STUDENT_9,12,1,True,False,True,False,False,False,False, להציב במעגל
14/03/2019,17:27,682,STUDENT_9,24,0,False,False,False,False,False,False,False, ולראות איזה צורה מתקבלת
14/03/2019,17:27,683,STUDENT_9,11,1,True,False,True,False,False,False,False, ולעשות שטח
14/03/2019,17:38,684,STUDENT_15,10,0,False,False,False,False,True,False,False, אההה סבבה
14/03/2019,17:38,685,STUDENT_15,5,0,False,False,False,False,True,False,False, תודה
14/03/2019,18:18,686,MAIN_TEACHER,3,0,False,False,False,False,False,False,False, כן
14/03/2019,18:20,687,MAIN_TEACHER,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
14/03/2019,18:20,688,MAIN_TEACHER,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
14/03/2019,18:20,689,MAIN_TEACHER,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
14/03/2019,18:20,690,MAIN_TEACHER,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
14/03/2019,18:20,691,MAIN_TEACHER,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
14/03/2019,18:20,692,MAIN_TEACHER,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
14/03/2019,18:20,693,MAIN_TEACHER,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
14/03/2019,18:20,694,MAIN_TEACHER,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
14/03/2019,18:20,695,MAIN_TEACHER,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
14/03/2019,18:21,696,MAIN_TEACHER,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
14/03/2019,18:21,697,STUDENT_9,18,0,False,False,False,False,True,False,False, תודה תודה תודה!!!
15/03/2019,15:20,701,MAIN_TEACHER,150,0,False,False,False,False,False,False,False, בנות; שבת שלום.   *מחר יתקיים שיעור חיי בשעה 19:00.*   נפתור שאלות בפונקציות עם סעיפים מיוחדים ושאלת אתגר בנושא זה.   מחכה בקוצר רוח לפגוש איתכן מחר.
15/03/2019,15:20,702,MAIN_TEACHER,50,0,False,False,False,False,False,False,False, עכשיו ועד הערב אני לרשותכן. אם יש שאלות; אני כאן!
15/03/2019,15:21,703,STUDENT_9,3,0,False,False,False,False,False,False,False, 👍🏻
15/03/2019,15:23,704,STUDENT_28,65,0,False,True,False,False,False,False,False, אפשר לשלוח השאלות שיפתורהם מחר? כדי שנשאל  רק מה שהוא קשה עלינה!
15/03/2019,15:25,705,STUDENT_9,28,0,False,True,False,False,False,False,False, עדין לעשות במהלך השיעור לא?
15/03/2019,15:26,707,MAIN_TEACHER,85,1,True,False,True,False,False,False,False, שאלת אתגר אשלח שעה לפני שיעור; יתר שאלות נפתור ביחד עם הדגשים שלדעתי חשוב שתשימו לב.
16/03/2019,07:38,709,MAIN_TEACHER,129,0,False,False,False,False,False,False,False, *בנות יקרות; היום בשבע נפגש לשיעור נוסף בפונקציות.* הכנתי כמה שאלות מעניינות שיכולות לתרום לכן בהתמודדות עם שאלות בגרות.   נפגש!
16/03/2019,10:52,710,STUDENT_9,35,0,False,False,False,False,False,False,False, מתי יהיו השיעורים הבאים בשבוע הבאה
16/03/2019,10:52,711,STUDENT_9,6,0,False,True,False,False,False,False,False, הבא*?
16/03/2019,11:01,712,STUDENT_46,10,0,False,False,False,False,False,True,False,LEFT_GROUP
16/03/2019,12:08,740,STUDENT_9,5,0,False,False,False,False,True,False,False, תודה
16/03/2019,15:27,741,MAIN_TEACHER,127,1,True,False,True,False,False,False,False, תתכוננו; תתכוננו: בשעה שש אשלח שאלת אתגר בפונקציות. רק מי שזכרה את מה שאמרנו בשיעור קודם תוכל לפתור שאלה זאת בדרך הקצרה ביותר.
16/03/2019,15:28,742,STUDENT_36,33,0,False,False,False,False,False,False,False, אני לא יכולה להשתתף בשיעור היום😩
16/03/2019,15:29,743,MAIN_TEACHER,100,0,False,False,False,False,False,False,False, חבל; לנה. לפחות תנסי לפתור שאלה זו מתי שתוכלי. אשמח לראותך בשיעור מחר בשבע; גם שם תהיה שאלה מיוחדת.
16/03/2019,15:31,744,STUDENT_36,8,0,False,False,False,False,False,False,False, בוודאי😋
16/03/2019,15:46,745,STUDENT_15,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
16/03/2019,15:47,746,STUDENT_15,19,0,False,True,False,False,False,False,False, מישהי יכולה לעזור?
16/03/2019,15:49,747,STUDENT_9,24,1,True,False,True,False,False,False,False, זה לעשות אינטגרל פעמיים
16/03/2019,15:50,748,STUDENT_15,26,0,False,False,False,False,False,False,False, כן פשוט משהו שם התחרבש לי
16/03/2019,15:50,749,STUDENT_9,54,1,True,False,True,False,False,False,False, פעם אחת את מגלה את הנגזרת השנייה כי הנקודה (0;0) עליה
16/03/2019,15:50,750,STUDENT_9,42,1,True,False,True,False,False,False,False, ואז שוב אינטגרל והנקודה (0;3) על הפוקנציה
16/03/2019,16:20,751,MAIN_TEACHER,54,0,False,False,False,False,False,False,False, זהר; שלחי את מה שעשית ואני אבדוק. אולי טעית במשהו קטן
16/03/2019,17:31,752,MAIN_TEACHER,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
16/03/2019,17:31,753,MAIN_TEACHER,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
16/03/2019,17:32,754,MAIN_TEACHER,42,1,True,False,True,False,False,False,False, *כדאי לעבור על הנגזרות הללו לפני השיעור.*
16/03/2019,17:32,755,MAIN_TEACHER,35,1,True,False,True,False,False,False,False, *בעוד חצי שעה תקבלו שאלת אתגר*🤔🤔🤔🤔
16/03/2019,17:33,756,STUDENT_9,3,0,False,False,False,False,False,False,False, 👌🏻
16/03/2019,17:39,757,STUDENT_39,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
16/03/2019,17:41,758,STUDENT_9,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
16/03/2019,17:41,759,STUDENT_9,12,0,False,True,False,False,False,False,False, זאת התשובה?
16/03/2019,17:43,760,STUDENT_39,29,1,True,False,True,False,False,False,False, כן חחחחח אבל הייתי צריכה ל13
16/03/2019,17:44,761,STUDENT_9,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
16/03/2019,17:44,762,STUDENT_9,21,0,False,False,False,False,False,False,False, זה על פי אותו עיקרון
16/03/2019,17:44,763,STUDENT_39,13,0,False,False,False,False,True,False,False, סבבה תודה 💞🌸
16/03/2019,17:59,764,MAIN_TEACHER,21,1,True,False,True,False,False,False,False, *הינה; זה מגיע.....*
16/03/2019,17:59,765,MAIN_TEACHER,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
16/03/2019,17:59,766,MAIN_TEACHER,8,0,False,False,False,False,False,False,False, בהצלחה!
16/03/2019,18:00,767,MAIN_TEACHER,59,0,False,False,False,False,False,False,False, שאלה זאת נפתור בחלק שני של השיעור. נתחיל משאלת "פשוטה"😂😂😂😂
16/03/2019,18:13,769,STUDENT_23,66,3,True,True,False,False,False,False,False, יש אולי טעות בסעיף ב׳ בתשובות?     אחרי הצבה של x=0 יצא לי 0.0174
16/03/2019,18:13,770,STUDENT_9,3,0,False,False,False,False,False,False,False, לא
16/03/2019,18:13,771,STUDENT_9,19,0,False,False,False,False,False,False,False, יצא לי כמו בתשובות
16/03/2019,18:14,772,STUDENT_23,10,0,False,True,False,False,False,False,False, הצבת x=0?
16/03/2019,18:14,773,STUDENT_9,3,0,False,False,False,False,False,False,False, כן
16/03/2019,18:14,774,STUDENT_9,13,2,True,False,True,False,False,False,False, יוצא סינוס 1
16/03/2019,18:14,775,STUDENT_11,6,0,False,False,False,False,False,False,False, גם לי
16/03/2019,18:16,776,STUDENT_23,24,0,False,False,False,False,False,False,False, אה לא העברנו לרדיאנים..
16/03/2019,18:16,777,STUDENT_11,15,0,False,False,False,False,False,False,False, אוישש נכון🤦🏽‍♀
16/03/2019,18:21,778,MAIN_TEACHER,9,0,False,False,False,False,False,False,False, אין טעות
16/03/2019,18:22,779,STUDENT_11,73,0,False,True,False,False,False,False,False, אני נתקעת בא׳ שוב .. אנחנו נעשה את התרגיל ביחד או שמשהי יכולה להסביר לי?
16/03/2019,18:22,780,STUDENT_23,10,0,False,False,False,False,False,False,False, אני יכולה
16/03/2019,18:32,781,STUDENT_9,21,1,True,False,True,False,False,False,False, הצלחתי הכל חוץ מהשטח
16/03/2019,18:34,782,MAIN_TEACHER,6,0,False,True,False,False,False,False,False, גם ה?
16/03/2019,18:34,783,STUDENT_9,3,0,False,False,False,False,False,False,False, כן
16/03/2019,18:34,784,MAIN_TEACHER,12,0,False,False,False,False,False,False,False, נפתור ביחד.
16/03/2019,18:35,785,STUDENT_9,30,0,False,False,False,False,False,False,False, הייתה לי טעות ב- ה אבל תיקנתי
16/03/2019,18:35,786,MAIN_TEACHER,13,0,False,False,False,False,False,False,False, שמרי לשיעור.
16/03/2019,19:00,789,MAIN_TEACHER,47,0,False,True,False,False,False,False,False, *בנות; ערב טוב.*   אנחנו מתחילות!   מי בשיעור?
16/03/2019,19:01,790,STUDENT_9,5,0,False,False,False,False,False,False,False, 🙋🏻‍♀
16/03/2019,19:01,791,STUDENT_11,3,0,False,False,False,False,False,False,False, 👋🏽
16/03/2019,19:01,792,STUDENT_23,2,0,False,False,False,False,False,False,False, 👋
16/03/2019,19:01,793,STUDENT_4,3,0,False,False,False,False,False,False,False, 👍🏻
16/03/2019,19:01,794,MAIN_TEACHER,31,0,False,False,False,False,False,False,False, שלום שלי; ימית; יובל סיון.....
16/03/2019,19:02,795,STUDENT_4,6,1,True,False,True,False,False,False,False, היושש
16/03/2019,19:02,796,MAIN_TEACHER,28,0,False,False,False,False,False,False,False, היום נתחיל משאלה ממש פשוטה:
16/03/2019,19:02,797,MAIN_TEACHER,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
16/03/2019,19:02,798,STUDENT_28,3,0,False,False,False,False,False,False,False, 👍🏻
16/03/2019,19:02,799,STUDENT_4,19,0,False,True,False,False,False,False,False, לפתור את זה כאילו?
16/03/2019,19:02,800,MAIN_TEACHER,11,0,False,False,False,False,False,False,False, שלום גם לך
16/03/2019,19:03,801,MAIN_TEACHER,38,0,False,False,False,False,False,False,False, אשמח אם תפתרו לא כאילו; אלו באמת!😂😂😂😂
16/03/2019,19:03,802,STUDENT_4,10,0,False,False,False,False,False,False,False, חחחח אוקי
16/03/2019,19:03,803,MAIN_TEACHER,12,2,True,True,False,False,False,False,False, תחום הגדרה?
16/03/2019,19:04,804,STUDENT_23,15,2,True,False,True,False,False,False,False, איקס לא שווה 0
16/03/2019,19:04,805,STUDENT_28,18,2,True,False,True,False,False,False,False, איקס לא שווא לאפס
16/03/2019,19:04,806,STUDENT_4,15,0,False,False,False,False,False,False,False, אני גרועה בזה🥵
16/03/2019,19:04,807,STUDENT_4,10,0,False,False,False,False,False,False,False, מדוע ולמה
16/03/2019,19:04,808,STUDENT_9,14,3,True,False,True,False,False,False,False, יש מכנה בחזקה
16/03/2019,19:04,809,STUDENT_9,27,2,True,False,True,False,False,False,False, אז אסור שהוא יהיה שווה אפס
16/03/2019,19:04,810,STUDENT_4,3,0,False,False,False,False,False,False,False, הא
16/03/2019,19:04,811,STUDENT_4,6,0,False,False,False,False,False,False,False, אוקיי
16/03/2019,19:05,812,MAIN_TEACHER,71,4,True,False,True,True,False,False,False, מצויין. עכשיו תריך לגלות האם יש חור או אסימפטוטה בנק' שבה יקס שווה ל 0
16/03/2019,19:05,813,STUDENT_9,16,1,True,False,True,False,False,False,False, אסימפטוטה זה לא
16/03/2019,19:05,814,MAIN_TEACHER,28,0,False,True,False,False,False,False,False, למי יש רעיון איך לעשות זאת?
16/03/2019,19:05,815,STUDENT_9,34,1,True,False,True,False,False,False,False, נציב ערכים הקרובים לנקודת אי הגרה
16/03/2019,19:05,816,STUDENT_9,6,1,True,False,True,False,False,False,False, הגדרה
16/03/2019,19:06,817,STUDENT_4,13,0,False,False,False,False,False,False,False, מהתחלה בבקשה
16/03/2019,19:06,818,MAIN_TEACHER,31,1,True,True,False,False,False,False,False, משפט לא ברור. זה לא אסימפטוטה?
16/03/2019,19:06,820,STUDENT_23,11,1,True,False,True,False,False,False,False, X=0    y=1
16/03/2019,19:06,821,STUDENT_9,10,1,True,False,True,False,False,False,False, לא זה חור
16/03/2019,19:06,822,STUDENT_9,10,1,True,False,True,False,False,False,False, (0;0) חור
16/03/2019,19:07,823,STUDENT_23,38,1,True,False,True,False,False,False,False, למה שיהיה חור; זה לא מאפס גם את המונה
16/03/2019,19:07,824,STUDENT_4,2,0,False,False,False,False,False,False,False, 🤨
16/03/2019,19:07,825,STUDENT_9,7,0,False,False,False,False,False,False,False, לא רגע
16/03/2019,19:07,826,STUDENT_11,24,1,True,False,True,False,False,False,False, אני לא מבינה למה זה חור
16/03/2019,19:08,827,STUDENT_11,29,1,True,True,False,False,False,False,False, זה אמור להיות אסימפטוטה לא ?
16/03/2019,19:08,830,MAIN_TEACHER,184,2,True,False,True,False,False,False,False, כדי לבדוק האם זה חור או אסימפטוטה צריך להציב מספרים ממש קרובים ליקס זה ולראות:   אם בהצבה מקבלים מספריים ממש גדולים ( או קטנים) אז יש אסימפטוטה    אם תוצאות מתקרבות למס' מסויים יש חור
16/03/2019,19:08,832,STUDENT_9,36,1,True,False,True,False,False,False,False, בצד אחד יוצא לי חור   ובשני יוצר לי
16/03/2019,19:08,833,STUDENT_9,10,1,True,False,True,False,False,False,False, אסימפטוטה
16/03/2019,19:09,834,MAIN_TEACHER,34,0,False,True,False,False,False,False,False, למה זה אמור להיות? הכל יכול לקרות
16/03/2019,19:09,835,STUDENT_9,44,2,True,False,True,False,False,False,False, בצד החיובי יצא לי חור ובצד השלישי אסימפטוטה
16/03/2019,19:09,836,MAIN_TEACHER,36,0,False,True,False,False,False,False,False, מי עוד חושבת כמו חלי ומוכנה להסביר?
16/03/2019,19:09,837,STUDENT_11,48,2,True,False,True,False,False,False,False, חשבתי שכי אין x במונה ולא הכרתי את הדרך שאמרת 😅
16/03/2019,19:09,838,STUDENT_9,5,1,True,False,True,False,False,False,False, שלי*
16/03/2019,19:10,839,STUDENT_28,33,1,True,False,True,False,False,False,False, כאשר איקס חיובי;המספר קרוב לאחד!
16/03/2019,19:11,840,MAIN_TEACHER,30,0,False,True,False,False,False,False,False, איך גילית? מוכנה לשלוח פתרון?
16/03/2019,19:12,841,STUDENT_28,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
16/03/2019,19:12,842,MAIN_TEACHER,54,3,True,False,True,False,False,False,False, בשאלון 807 דרך של " מאפס מונה ; מאפס מכנה" אינה עובדת
16/03/2019,19:12,843,MAIN_TEACHER,8,0,False,False,False,False,False,False,False, מצויין.
16/03/2019,19:12,844,MAIN_TEACHER,15,0,False,True,False,False,False,False,False, ומה עם צד שני?
16/03/2019,19:13,845,STUDENT_28,12,0,False,False,False,False,False,False,False, אני אחשוב..
16/03/2019,19:13,846,MAIN_TEACHER,37,2,True,False,True,False,False,False,False, זה מציאת אסימפטוטה אופקית ולא אנכית.
16/03/2019,19:14,847,MAIN_TEACHER,37,0,False,True,False,False,False,False,False, מי מוכנה לשלוח חישוב אס' אנכית/ חור?
16/03/2019,19:15,848,STUDENT_47,27,0,False,True,False,False,False,False,False, אפשר להצטרף לשיעור עכשיו ?
16/03/2019,19:15,849,MAIN_TEACHER,4,0,False,False,False,False,False,False,False, בטח
16/03/2019,19:15,850,MAIN_TEACHER,28,0,False,False,False,False,False,False,False, אנחנו פותרות את השאלה הזאת:
16/03/2019,19:15,851,STUDENT_9,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
16/03/2019,19:15,852,MAIN_TEACHER,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
16/03/2019,19:16,853,MAIN_TEACHER,13,0,False,False,False,False,False,False,True,MEDIA_OMITTED
16/03/2019,19:17,855,MAIN_TEACHER,59,1,True,True,False,False,False,False,False, זה מצב מעניין. בצד אחד יש חור ובשני אסימפטוטה.   ברור למה?
16/03/2019,19:17,856,STUDENT_4,3,0,False,False,False,False,False,False,False, לא
16/03/2019,19:17,857,STUDENT_9,3,0,False,False,False,False,False,False,False, כן
16/03/2019,19:17,858,MAIN_TEACHER,16,0,False,True,False,False,False,False,False, סיון; מה שלומך?
16/03/2019,19:17,859,STUDENT_4,14,0,False,False,False,True,True,False,False, חחחח הכל אחלה
16/03/2019,19:17,860,STUDENT_11,48,1,True,False,True,False,False,False,False, לא כל כך ברור למה וגם לא איך זה יכול לקרות בגרף
16/03/2019,19:17,861,STUDENT_47,16,0,False,False,False,False,False,False,False, אני גם לא מבינה
16/03/2019,19:17,862,STUDENT_48,16,0,False,False,False,False,False,False,False, גם אני לא מבינה
16/03/2019,19:18,863,MAIN_TEACHER,71,0,False,True,False,False,False,False,False, האם ראיתן בפתרון ששלחתי שכאשר הצבתי מס' 0.01 קיבלתי מס' שממש קרוב ל 0?
16/03/2019,19:18,864,STUDENT_4,7,0,False,False,False,False,False,False,False, אכן כן
16/03/2019,19:18,865,STUDENT_11,3,0,False,False,False,False,False,False,False, כן
16/03/2019,19:18,866,MAIN_TEACHER,35,3,True,False,True,False,False,False,False, זה אומר שיש חור ו y של החור הוא 0.
16/03/2019,19:19,869,STUDENT_9,279,2,True,False,True,False,False,False,False, בגלל זה הפונקציה מוגדרת בשני הצדדים חייבים לבדוק גם במינוס וגם בפלוס.   כשמתקרבים לכיוון החיובי ומציבים מספרים כמו 0.1; 0.001 רואים שזה שואף לאפס ואז זה חור.   כשמתקרבים לכיוון השלישי ומציבים מספרים כמו -0.1; -0.001 זה שואף הפעם לאינסוף ויוצאים מספרים ממש גדולים ואז זה אסימטוטה
16/03/2019,19:19,870,STUDENT_28,9,0,False,False,False,False,False,False,False, הכל ברור
16/03/2019,19:19,871,STUDENT_4,6,1,True,False,True,False,False,False,False, פשששש
16/03/2019,19:19,872,MAIN_TEACHER,50,0,False,False,False,False,False,False,False, האם ראיתן שכאשר אצבתי 0.01-; קיבלתי מספר ממש ענק!
16/03/2019,19:19,873,MAIN_TEACHER,29,1,True,False,True,False,False,False,False, זה אומר שיש אסימפטוטה אנכית.
16/03/2019,19:19,874,STUDENT_4,3,0,False,False,False,False,False,False,False, כן
16/03/2019,19:20,875,STUDENT_4,6,0,False,False,False,False,False,False,False, אווקי
16/03/2019,19:20,876,MAIN_TEACHER,23,1,True,False,True,False,False,False,False, נראה בהמשך איך זה בגרף
16/03/2019,19:20,877,STUDENT_9,8,0,False,False,False,False,False,False,False, חחחחחחח
16/03/2019,19:20,878,MAIN_TEACHER,50,1,True,True,False,False,False,False,False, נעבור לאס' אופקית. את מה נציב בפונקציה כדי לבדוק?
16/03/2019,19:21,880,STUDENT_9,15,1,True,False,True,False,False,False,False, 10000   -10000
16/03/2019,19:21,881,STUDENT_4,8,0,False,False,False,False,False,False,False, וזה למה
16/03/2019,19:21,882,MAIN_TEACHER,39,1,True,True,False,False,False,False,False, למה שלי החלטת להציב גם פלוס וגם מינוס?
16/03/2019,19:22,883,STUDENT_11,40,0,False,True,False,False,False,False,False, כדי לראות איך הפונקציה מתנהגת באין סוף?
16/03/2019,19:22,884,STUDENT_9,46,4,True,False,True,False,False,False,False, כי הפונקציה מוגדרת גם בפלוס אינסוף וגם במינוס
16/03/2019,19:22,885,STUDENT_28,25,2,True,False,True,False,False,False,False, כי הפונקציה מוגדרת בתחום
16/03/2019,19:22,886,STUDENT_9,86,2,True,False,True,False,False,False,False, וגם כי לפעמים כשהפונקציה מוגדרת גם לפלוס ומינוס אינסוף לא מתקבלת אותה אסימטוטה אופקית
16/03/2019,19:23,887,MAIN_TEACHER,74,2,True,False,True,False,False,False,False, אם פונקציה מוגדרת גם באין סוף וגם במינוס אין סוף חייבים לבדוק שני כיוונים
16/03/2019,19:23,888,STUDENT_4,27,0,False,False,False,False,False,False,False, וגם כי שלי פשוט יודעת הכל😜
16/03/2019,19:23,889,STUDENT_4,27,0,False,False,False,False,False,False,False, אבל למה דווקא את המספר הזה
16/03/2019,19:24,890,MAIN_TEACHER,81,1,True,False,True,False,False,False,False, זה לא כל כך משנה איזה מספר; העקר שהוא יהיה גדול מספיק כדי לראות התנהגות הפונקציה
16/03/2019,19:24,891,STUDENT_4,9,0,False,False,False,False,False,False,False, אה אוקיי
16/03/2019,19:24,892,STUDENT_9,14,0,False,False,False,False,False,False,False, חחחחחחח הגזמת
16/03/2019,19:24,893,MAIN_TEACHER,62,2,True,False,True,False,False,False,False, לפעמים 100 מספיק ואפילו 10. רק חיימים להציב גם פלוס וגם מינוס
16/03/2019,19:24,894,STUDENT_4,8,0,False,False,False,False,False,False,False, הבנתייי
